"Torrent of Stone",BOK,R,Instant — Arcane,,,C,{3}{R},"Torrent of Stone deals 4 damage to target creature.
Splice onto Arcane—Sacrifice two Mountains. As you cast an Arcane spell, you may reveal this card from your hand and pay its splice cost. If you do, add this card's effects to that spell.",,,1\1
"Tortoise Formation",ALA,U,Instant,,,C,{3}{U},"Creatures you control gain shroud until end of turn. They can't be the targets of spells or abilities.",,,1\1
"Torture",SHM,B,Enchantment — Aura,,,C,{B},"Enchant creature
{1}{B}: Put a -1\-1 counter on enchanted creature.",,,1\1
"Toshiro Umezawa",BOK,B,Legendary Creature — Human Samurai,2\2,,R,{1}{B}{B},"Bushido 1 When this blocks or becomes blocked, it gets +1\+1 until end of turn.
Whenever a creature an opponent controls dies, you may cast target instant card from your graveyard. If that card would be put into a graveyard this turn, exile it instead.",,,1\1
"Totem-Guide Hartebeest",ROE,W,Creature — Antelope,2\5,,C,{4}{W},"When Totem-Guide Hartebeest enters the battlefield, you may search your library for an Aura card, reveal it, put it into your hand, then shuffle your library.",,,1\1
"Tower Above",SHM,G,Sorcery,,,U,{2G}{2G}{2G},"{2g} can be paid with any two mana or with {G}. This card's converted mana cost is 6.
Until end of turn, target creature gets +4\+4 and gains trample, wither, and 'When this creature attacks, target creature blocks it this turn if able.' It deals damage to creatures in the form of -1\-1 counters.",,,1\1
"Tower Gargoyle",ALA,Gld,Artifact Creature — Gargoyle,4\4,,U,{1}{W}{U}{B},"Flying",,,1\1
"Tower of Calamities",SOM,Art,Artifact,,,R,{4},"{8}, {T}: Tower of Calamities deals 12 damage to target creature.",,,1\1
"Tower of Champions",MR,Art,Artifact,,,R,{4},"{8}, {T}: Target creature gets +6\+6 until end of turn.",,,1\1
"Tower of Eons",MR,Art,Artifact,,,R,{4},"{8}, {T}: You gain 10 life.",,,1\1
"Tower of Fortunes",MR,Art,Artifact,,,R,{4},"{8}, {T}: Draw four cards.",,,1\1
"Tower of Murmurs",MR,Art,Artifact,,,R,{4},"{8}, {T}: Target player puts the top eight cards of his or her library into his or her graveyard.",,,1\1
"Toxic Iguanar",CFX,R,Creature — Lizard,1\1,,C,{R},"Toxic Iguanar has deathtouch as long as you control a green permanent. Any amount of damage a creature with deathtouch deals to a creature is enough to destroy it.",,,1\1
"Toxic Nim",NPH,B,Creature — Zombie,4\1,,C,{4}{B}{B},"Infect This creature deals damage to creatures in the form of -1\-1 counters and to players in the form of poison counters.
{B}: Regenerate Toxic Nim.",,,1\1
"Trace of Abundance",ARB,Gld,Enchantment — Aura,,,C,{RW}{G},"Enchant land
Enchanted land has shroud. It can't be the target of spells or abilities.
Whenever enchanted land is tapped for mana, its controller adds one mana of any color to his or her mana pool in addition to the mana the land produces.",,,1\1
"Trade Routes",9E,U,Enchantment,,,R,{1}{U},"{1}: Return target land you control to its owner's hand.
{1}, Discard a land card: Draw a card.",,,1\1
"Trade Routes",8E,U,Enchantment,,,R,{1}{U},"{1}: Return target land you control to its owner's hand.
{1}, Discard a land card: Draw a card.",,,1\1
"Trailblazer's Boots",ZEN,Art,Artifact — Equipment,,,U,{2},"Equipped creature has nonbasic landwalk. It's unblockable as long as defending player controls a nonbasic land.
Equip {2}",,,1\1
"Train of Thought",GP,U,Sorcery,,,C,{1}{U},"Replicate {1}{U} When you cast this spell, copy it for each time you paid its replicate cost.
Draw a card.",,,1\1
"Trained Armodon",9E,G,Creature — Elephant,3\3,,C,{1}{G}{G},"

Rules Text:",,,1\1
"Trained Armodon",8E,G,Creature — Elephant,3\3,,C,{1}{G}{G},"

Rules Text:",,,1\1
"Training Drone",MBS,Art,Artifact Creature — Drone,4\4,,C,{3},"Training Drone can't attack or block unless it's equipped.",,,1\1
"Training Grounds",ROE,U,Enchantment,,,R,{U},"Activated abilities of creatures you control cost up to {2} less to activate. This effect can't reduce the amount of mana an ability costs to activate to less than one mana.",,,1\1
"Traitorous Blood",ISD,R,Sorcery,,,C,{1}{R}{R},"Gain control of target creature until end of turn. Untap it. It gains trample and haste until end of turn.",,,1\1
"Traitorous Instinct",ROE,R,Sorcery,,,U,{3}{R},"Gain control of target creature until end of turn. Untap that creature. Until end of turn, it gets +2\+0 and gains haste.",,,1\1
"Traitor's Clutch",TSP,B,Instant,,,C,{4}{B},"Target creature gets +1\+0, becomes black, and gains shadow until end of turn. It can block or be blocked by only creatures with shadow.
Flashback {1}{B} You may cast this card from your graveyard for its flashback cost. Then exile it.",,,1\1
"Traitor's Roar",SHM,Gld,Sorcery,,,C,{4}{BR},"Tap target untapped creature. It deals damage equal to its power to its controller.
Conspire As you cast this spell, you may tap two untapped creatures you control that share a color with it. When you do, copy it and you may choose a new target for the copy.",,,1\1
"Tranquil Garden",CHK,Lnd,Land,,,U,,"{T}: Add {1} to your mana pool.
{T}: Add {G} or {W} to your mana pool. Tranquil Garden doesn't untap during your next untap step.",,,1\1
"Transcendent Master",ROE,W,Creature — Human Cleric Avatar,3\3,,M,{1}{W}{W},"Level up {1} {1}: Put a level counter on this. Level up only as a sorcery.
LEVEL 6-11
6\6
Lifelink
LEVEL 12+
9\9
Lifelink
Transcendent Master is indestructible.",,,1\1
"Transguild Courier",DIS,Art,Artifact Creature — Golem,3\3,,U,{4},"

Rules Text:",,,1\1
"Transluminant",RAV,G,Creature — Dryad Shaman,2\2,,C,{1}{G},"{W}, Sacrifice Transluminant: Put a 1\1 white Spirit creature token with flying onto the battlefield at the beginning of the next end step.",,,1\1
"Trapfinder's Trick",ZEN,U,Sorcery,,,C,{1}{U},"Target player reveals his or her hand and discards all Trap cards.",,,1\1
"Trapjaw Kelpie",EVE,Gld,Creature — Beast,3\3,,C,{4}{GU}{GU},"Flash
Persist When this creature dies, if it had no -1\-1 counters on it, return it to the battlefield under its owner's control with a -1\-1 counter on it.",,,1\1
"Trapmaker's Snare",ZEN,U,Instant,,,U,{1}{U},"Search your library for a Trap card, reveal it, and put it into your hand. Then shuffle your library.",,,1\1
"Traproot Kami",BOK,G,Creature — Spirit,0\*,,C,{G},"Defender; reach This creature can block creatures with flying.
Traproot Kami's toughness is equal to the number of Forests on the battlefield.",,,1\1
"Trash for Treasure",MR,R,Sorcery,,,R,{2}{R},"As an additional cost to cast Trash for Treasure, sacrifice an artifact.
Return target artifact card from your graveyard to the battlefield.",,,1\1
"Traumatic Visions",CFX,U,Instant,,,C,{3}{U}{U},"Counter target spell.
Basic landcycling {1}{U} {1}{U}, Discard this card: Search your library for a basic land card, reveal it, and put it into your hand. Then shuffle your library.",,,1\1
"Traumatize",M11,U,Sorcery,,,R,{3}{U}{U},"Target player puts the top half of his or her library, rounded down, into his or her graveyard.",,,1\1
"Traumatize",M10,U,Sorcery,,,R,{3}{U}{U},"Target player puts the top half of his or her library, rounded down, into his or her graveyard.",,,1\1
"Traumatize",10E,U,Sorcery,,,R,{3}{U}{U},"Target player puts the top half of his or her library, rounded down, into his or her graveyard.",,,1\1
"Traumatize",9E,U,Sorcery,,,R,{3}{U}{U},"Target player puts the top half of his or her library, rounded down, into his or her graveyard.",,,1\1
"Travel Preparations",ISD,G,Sorcery,,,C,{1}{G},"Put a +1\+1 counter on each of up to two target creatures.
Flashback {1}{W} You may cast this card from your graveyard for its flashback cost. Then exile it.",,,1\1
"Traveler's Amulet",ISD,Art,Artifact,,,C,{1},"{1}, Sacrifice Traveler's Amulet: Search your library for a basic land card, reveal it, and put it into your hand. Then shuffle your library.",,,1\1
"Treacherous Urge",PLC,B,Instant,,,U,{4}{B},"Target opponent reveals his or her hand. You may put a creature card from it onto the battlefield under your control. That creature has haste. Sacrifice it at the beginning of the next end step.",,,1\1
"Treasure Hunt",WWK,U,Sorcery,,,C,{1}{U},"Reveal cards from the top of your library until you reveal a nonland card, then put all cards revealed this way into your hand.",,,1\1
"Treasure Hunter",10E,W,Creature — Human,2\2,,U,{2}{W},"When Treasure Hunter enters the battlefield, you may return target artifact card from your graveyard to your hand.",,,1\1
"Treasure Mage",MBS,U,Creature — Human Wizard,2\2,,U,{2}{U},"When Treasure Mage enters the battlefield, you may search your library for an artifact card with converted mana cost 6 or greater, reveal that card, and put it into your hand. If you do, shuffle your library.",,,1\1
"Treasure Trove",9E,U,Enchantment,,,U,{2}{U}{U},"{2}{U}{U}: Draw a card.",,,1\1
"Treasure Trove",8E,U,Enchantment,,,U,{2}{U}{U},"{2}{U}{U}: Draw a card.",,,1\1
"Tree Monkey",9E,G,Creature — Ape,1\1,,C,{G},"Reach This creature can block creatures with flying.",,,1\1
"Tree of Redemption",ISD,G,Creature — Plant,0\13,,M,{3}{G},"Defender
{T}: Exchange your life total with Tree of Redemption's toughness.",,,1\1
"Tree of Tales",MR,Lnd,Artifact Land,,,C,,"Tree of Tales isn't a spell.
{T}: Add {G} to your mana pool.",,,1\1
"Treefolk Harbinger",LRW,G,Creature — Treefolk Druid,0\3,,U,{G},"When Treefolk Harbinger enters the battlefield, you may search your library for a Treefolk or Forest card, reveal it, then shuffle your library and put that card on top of it.",,,1\1
"Treetop Bracers",10E,G,Enchantment — Aura,,,C,{1}{G},"Enchant creature Target a creature as you cast this. This card enters the battlefield attached to that creature.
Enchanted creature gets +1\+1 and can't be blocked except by creatures with flying.",,,1\1
"Treetop Bracers",9E,G,Enchantment — Aura,,,C,{1}{G},"Enchant creature Target a creature as you cast this. This card enters the battlefield attached to that creature.
Enchanted creature gets +1\+1 and can't be blocked except by creatures with flying.",,,1\1
"Treetop Village",10E,Lnd,Land,,,U,,"Treetop Village enters the battlefield tapped.
{T}: Add {G} to your mana pool.
{1}{G}: Treetop Village becomes a 3\3 green Ape creature with trample until end of turn. It's still a land. If it would assign enough damage to its blockers to destroy them, you may have it assign the rest of its damage to defending player or planeswalker.",,,1\1
"Tremor",8E,R,Sorcery,,,C,{R},"Tremor deals 1 damage to each creature without flying.",,,1\1
"Trepanation Blade",ISD,Art,Artifact — Equipment,,,U,{3},"Whenever equipped creature attacks, defending player reveals cards from the top of his or her library until he or she reveals a land card. The creature gets +1\+0 until end of turn for each card revealed this way. That player puts the revealed cards into his or her graveyard.
Equip {2}",,,1\1
"Trespasser il-Vec",TSP,B,Creature — Human Rogue,3\1,,C,{2}{B},"Discard a card: Trespasser il-Vec gains shadow until end of turn. It can block or be blocked by only creatures with shadow.",,,1\1
"Trespassing Souleater",NPH,Art,Artifact Creature — Construct,2\2,,C,{3},"{up}: Trespassing Souleater is unblockable this turn. {up} can be paid with either {U} or 2 life.",,,1\1
"Trial // Error (Trial)",DIS,Gld,Instant,,,U,{W}{U},"Return all creatures blocking or blocked by target creature to their owner's hand.",,,1\1
"Tribal Flames",TSB,R,Sorcery,,,R,{1}{R},"Domain — Tribal Flames deals X damage to target creature or player, where X is the number of basic land types among lands you control.",,,1\1
"Tribute to Hunger",ISD,B,Instant,,,U,{2}{B},"Target opponent sacrifices a creature. You gain life equal to that creature's toughness.",,,1\1
"Trickbind",TSP,U,Instant,,,R,{1}{U},"Split second As long as this spell is on the stack, players can't cast spells or activate abilities that aren't mana abilities.
Counter target activated or triggered ability. If a permanent's ability is countered this way, activated abilities of that permanent can't be activated this turn. Mana abilities can't be targeted.",,,1\1
"Triclopean Sight",LRW,W,Enchantment — Aura,,,C,{1}{W},"Flash
Enchant creature
When Triclopean Sight enters the battlefield, untap enchanted creature.
Enchanted creature gets +1\+1 and has vigilance.",,,1\1
"Trigon of Corruption",SOM,Art,Artifact,,,U,{4},"Trigon of Corruption enters the battlefield with three charge counters on it.
{B}{B}, {T}: Put a charge counter on Trigon of Corruption.
{2}, {T}, Remove a charge counter from Trigon of Corruption: Put a -1\-1 counter on target creature.",,,1\1
"Trigon of Infestation",SOM,Art,Artifact,,,U,{4},"Trigon of Infestation enters the battlefield with three charge counters on it.
{G}{G}, {T}: Put a charge counter on Trigon of Infestation.
{2}, {T}, Remove a charge counter from Trigon of Infestation: Put a 1\1 green Insect creature token with infect onto the battlefield.",,,1\1
"Trigon of Mending",SOM,Art,Artifact,,,U,{2},"Trigon of Mending enters the battlefield with three charge counters on it.
{W}{W}, {T}: Put a charge counter on Trigon of Mending.
{2}, {T}, Remove a charge counter from Trigon of Mending: Target player gains 3 life.",,,1\1
"Trigon of Rage",SOM,Art,Artifact,,,U,{2},"Trigon of Rage enters the battlefield with three charge counters on it.
{R}{R}, {T}: Put a charge counter on Trigon of Rage.
{2}, {T}, Remove a charge counter from Trigon of Rage: Target creature gets +3\+0 until end of turn.",,,1\1
"Trigon of Thought",SOM,Art,Artifact,,,U,{5},"Trigon of Thought enters the battlefield with three charge counters on it.
{U}{U}, {T}: Put a charge counter on Trigon of Thought.
{2}, {T}, Remove a charge counter from Trigon of Thought: Draw a card.",,,1\1
"Trinisphere",DS,Art,Artifact,,,R,{3},"As long as Trinisphere is untapped, each spell that would cost less than three mana to cast costs three mana to cast. Additional mana in the cost may be paid with any color of mana or colorless mana. For example, a spell that would cost {1}{B} to cast costs {2}{B} to cast instead.",,,1\1
"Trinket Mage",SOM,U,Creature — Human Wizard,2\2,,U,{2}{U},"When Trinket Mage enters the battlefield, you may search your library for an artifact card with converted mana cost 1 or less, reveal that card, and put it into your hand. If you do, shuffle your library.",,,1\1
"Trinket Mage",FD,U,Creature — Human Wizard,2\2,,C,{2}{U},"When Trinket Mage enters the battlefield, you may search your library for an artifact card with converted mana cost 1 or less, reveal that card, and put it into your hand. If you do, shuffle your library.",,,1\1
"Trip Noose",SHM,Art,Artifact,,,U,{2},"{2}, {T}: Tap target creature.",,,1\1
"Triskelavus",TSP,Art,Artifact Creature — Construct,1\1,,R,{7},"Flying
Triskelavus enters the battlefield with three +1\+1 counters on it.
{1}, Remove a +1\+1 counter from Triskelavus: Put a 1\1 colorless Triskelavite artifact creature token with flying onto the battlefield. It has 'Sacrifice this creature: This creature deals 1 damage to target creature or player.'",,,1\1
"Triskelion",M11,Art,Artifact Creature — Construct,1\1,,R,{6},"Triskelion enters the battlefield with three +1\+1 counters on it.
Remove a +1\+1 counter from Triskelion: Triskelion deals 1 damage to target creature or player.",,,1\1
"Triskelion",MR,Art,Artifact Creature — Construct,1\1,,R,{6},"Triskelion enters the battlefield with three +1\+1 counters on it.
Remove a +1\+1 counter from Triskelion: Triskelion deals 1 damage to target creature or player.",,,1\1
"Triumph of the Hordes",NPH,G,Sorcery,,,U,{2}{G}{G},"Until end of turn, creatures you control get +1\+1 and gain trample and infect. Creatures with infect deal damage to creatures in the form of -1\-1 counters and to players in the form of poison counters.",,,1\1
"Troll Ascetic",10E,G,Creature — Troll Shaman,3\2,,R,{1}{G}{G},"Hexproof This creature can't be the target of spells or abilities your opponents control.
{1}{G}: Regenerate Troll Ascetic.",,,1\1
"Troll Ascetic",MR,G,Creature — Troll Shaman,3\2,,R,{1}{G}{G},"Hexproof This creature can't be the target of spells or abilities your opponents control.
{1}{G}: Regenerate Troll Ascetic.",,,1\1
"Trollhide",M12,G,Enchantment — Aura,,,C,{2}{G},"Enchant creature
Enchanted creature gets +2\+2 and has '{1}{G}: Regenerate this creature.' The next time the creature would be destroyed this turn, it isn't. Instead tap it, remove all damage from it, and remove it from combat.",,,1\1
"Trolls of Tel-Jilad",MR,G,Creature — Troll Shaman,5\6,,U,{5}{G}{G},"{1}{G}: Regenerate target green creature.",,,1\1
"Tromp the Domains",TSP,G,Sorcery,,,U,{5}{G},"Domain — Until end of turn, creatures you control gain trample and get +1\+1 for each basic land type among lands you control.",,,1\1
"Trophy Hunter",RAV,G,Creature — Human Archer,2\3,,U,{2}{G},"{1}{G}: Trophy Hunter deals 1 damage to target creature with flying.
Whenever a creature with flying dealt damage by Trophy Hunter this turn dies, put a +1\+1 counter on Trophy Hunter.",,,1\1
"True Believer",10E,W,Creature — Human Cleric,2\2,,R,{W}{W},"You have shroud. You can't be the target of spells or abilities.",,,1\1
"True Conviction",SOM,W,Enchantment,,,R,{3}{W}{W}{W},"Creatures you control have double strike and lifelink.",,,1\1
"Trumpet Blast",M10,R,Instant,,,C,{2}{R},"Attacking creatures get +2\+0 until end of turn.",,,1\1
"Trusted Advisor",SOK,U,Creature — Human Advisor,1\2,,U,{U},"Your maximum hand size is increased by two.
At the beginning of your upkeep, return a blue creature you control to its owner's hand.",,,1\1
"Trusty Machete",ZEN,Art,Artifact — Equipment,,,U,{1},"Equipped creature gets +2\+1.
Equip {2}",,,1\1
"Truth or Tale",TSP,U,Instant,,,U,{1}{U},"Reveal the top five cards of your library and separate them into two piles. An opponent chooses one of those piles. Put a card from the chosen pile into your hand, then put all other cards revealed this way on the bottom of your library in any order.",,,1\1
"Trygon Predator",DIS,Gld,Creature — Beast,2\3,,U,{1}{G}{U},"Flying
Whenever Trygon Predator deals combat damage to a player, you may destroy target artifact or enchantment that player controls.",,,1\1
"Tukatongue Thallid",CFX,G,Creature — Fungus,1\1,,C,{G},"When Tukatongue Thallid dies, put a 1\1 green Saproling creature token onto the battlefield.",,,1\1
"Tuktuk Grunts",ZEN,R,Creature — Goblin Warrior Ally,2\2,,C,{4}{R},"Haste
Whenever Tuktuk Grunts or another Ally enters the battlefield under your control, you may put a +1\+1 counter on Tuktuk Grunts.",,,1\1
"Tuktuk Scrapper",WWK,R,Creature — Goblin Artificer Ally,2\2,,U,{3}{R},"Whenever Tuktuk Scrapper or another Ally enters the battlefield under your control, you may destroy target artifact. If that artifact is put into a graveyard this way, Tuktuk Scrapper deals damage to that artifact's controller equal to the number of Allies you control.",,,1\1
"Tuktuk the Explorer",ROE,R,Legendary Creature — Goblin,1\1,,R,{2}{R},"Haste
When Tuktuk the Explorer dies, put a legendary 5\5 colorless Goblin Golem artifact creature token named Tuktuk the Returned onto the battlefield.",,,1\1
"Rough // Tumble (Tumble)",PLC,R,Sorcery,,,U,{5}{R},"

Pow\Tgh:
Rules Text:
Tumble deals 6 damage to each creature with flying.",,,1\1
"Tumble Magnet",SOM,Art,Artifact,,,C,{3},"Tumble Magnet enters the battlefield with three charge counters on it.
{T}, Remove a charge counter from Tumble Magnet: Tap target artifact or creature.",,,1\1
"Tundra Wolves",10E,W,Creature — Wolf,1\1,,C,{W},"First strike This creature deals combat damage before creatures without first strike.",,,1\1
"Tundra Wolves",8E,W,Creature — Wolf,1\1,,C,{W},"First strike This creature deals combat damage before creatures without first strike.",,,1\1
"Tunnel Ignus",SOM,R,Creature — Elemental,2\1,,R,{1}{R},"Whenever a land enters the battlefield under an opponent's control, if that player had another land enter the battlefield under his or her control this turn, Tunnel Ignus deals 3 damage to that player.",,,1\1
"Tunnel Vision",RAV,U,Sorcery,,,R,{5}{U},"Name a card. Target player reveals cards from the top of his or her library until the named card is revealed. If it is, that player puts the rest of the revealed cards into his or her graveyard and puts the named card on top of his or her library. Otherwise, the player shuffles his or her library.",,,1\1
"Turn Aside",SOM,U,Instant,,,C,{U},"Counter target spell that targets a permanent you control.",,,1\1
"Turn the Tables",DS,W,Instant,,,R,{3}{W}{W},"All combat damage that would be dealt to you this turn is dealt to target attacking creature instead.",,,1\1
"Turn the Tide",MBS,U,Instant,,,C,{1}{U},"Creatures your opponents control get -2\-0 until end of turn.",,,1\1
"Turn to Dust",MR,G,Instant,,,C,{G},"Destroy target Equipment. Add {G} to your mana pool.",,,1\1
"Turn to Frog",M12,U,Instant,,,U,{1}{U},"Target creature loses all abilities and becomes a 1\1 blue Frog until end of turn.",,,1\1
"Turn to Mist",SHM,Gld,Instant,,,C,{1}{WU},"Exile target creature. Return that card to the battlefield under its owner's control at the beginning of the next end step.",,,1\1
"Turn to Slag",SOM,R,Sorcery,,,C,{3}{R}{R},"Turn to Slag deals 5 damage to target creature. Destroy all Equipment attached to that creature.",,,1\1
"Turntimber Basilisk",ZEN,G,Creature — Basilisk,2\1,,U,{1}{G}{G},"Deathtouch Any amount of damage this deals to a creature is enough to destroy it.
Landfall — Whenever a land enters the battlefield under your control, you may have target creature block Turntimber Basilisk this turn if able.",,,1\1
"Turntimber Grove",ZEN,Lnd,Land,,,C,,"Turntimber Grove enters the battlefield tapped.
When Turntimber Grove enters the battlefield, target creature gets +1\+1 until end of turn.
{T}: Add {G} to your mana pool.",,,1\1
"Turntimber Ranger",ZEN,G,Creature — Elf Scout Ally,2\2,,R,{3}{G}{G},"Whenever Turntimber Ranger or another Ally enters the battlefield under your control, you may put a 2\2 green Wolf creature token onto the battlefield. If you do, put a +1\+1 counter on Turntimber Ranger.",,,1\1
"Turtleshell Changeling",LRW,U,Creature — Shapeshifter,1\4,,U,{3}{U},"Changeling This card is every creature type at all times.
{1}{U}: Switch Turtleshell Changeling's power and toughness until end of turn.",,,1\1
"Twiddle",8E,U,Instant,,,C,{U},"You may tap or untap target artifact, creature, or land.",,,1\1
"Twilight Drover",RAV,W,Creature — Spirit,1\1,,R,{2}{W},"Whenever a creature token leaves the battlefield, put a +1\+1 counter on Twilight Drover.
{2}{W}, Remove a +1\+1 counter from Twilight Drover: Put two 1\1 white Spirit creature tokens with flying onto the battlefield.",,,1\1
"Twilight Mire",EVE,Lnd,Land,,,R,,"{T}: Add {1} to your mana pool.
{bg}, {T}: Add {B}{B}, {B}{G}, or {G}{G} to your mana pool.",,,1\1
"Twilight Shepherd",SHM,W,Creature — Angel,5\5,,R,{3}{W}{W}{W},"Flying, vigilance
When Twilight Shepherd enters the battlefield, return to your hand all cards in your graveyard that were put there from the battlefield this turn.
Persist When this creature dies, if it had no -1\-1 counters on it, return it to the battlefield under its owner's control with a -1\-1 counter on it.",,,1\1
"Twinblade Slasher",EVE,G,Creature — Elf Warrior,1\1,,U,{G},"Wither This deals damage to creatures in the form of -1\-1 counters.
{1}{G}: Twinblade Slasher gets +2\+2 until end of turn. Activate this ability only once each turn.",,,1\1
"Twincast",M10,U,Instant,,,R,{U}{U},"Copy target instant or sorcery spell. You may choose new targets for the copy.",,,1\1
"Twincast",10E,U,Instant,,,R,{U}{U},"Copy target instant or sorcery spell. You may choose new targets for the copy.",,,1\1
"Twincast",SOK,U,Instant,,,R,{U}{U},"Copy target instant or sorcery spell. You may choose new targets for the copy.",,,1\1
"Twinning Glass",LRW,Art,Artifact,,,R,{4},"{1}, {T}: You may cast a nonland card from your hand without paying its mana cost if it has the same name as a spell that was cast this turn.",,,1\1
"Twinstrike",DIS,Gld,Instant,,,U,{3}{B}{R},"Twinstrike deals 2 damage to each of two target creatures.
Hellbent — Destroy those creatures instead if you have no cards in hand.",,,1\1
"Twist Allegiance",BOK,R,Sorcery,,,R,{6}{R},"You and target opponent each gain control of all creatures the other controls until end of turn. Untap those creatures. Those creatures gain haste until end of turn.",,,1\1
"Twisted Abomination",TSB,B,Creature — Zombie Mutant,5\3,,R,{5}{B},"{B}: Regenerate Twisted Abomination.
Swampcycling {2} {2}, Discard this card: Search your library for a Swamp card, reveal it, and put it into your hand. Then shuffle your library.",,,1\1
"Twisted Image",SOM,U,Instant,,,U,{U},"Switch target creature's power and toughness until end of turn.
Draw a card.",,,1\1
"Twisted Justice",RAV,Gld,Sorcery,,,U,{4}{U}{B},"Target player sacrifices a creature. You draw cards equal to that creature's power.",,,1\1
"Twitch",WWK,U,Instant,,,C,{2}{U},"You may tap or untap target artifact, creature, or land.
Draw a card.",,,1\1
"Twitch",10E,U,Instant,,,C,{2}{U},"You may tap or untap target artifact, creature, or land.
Draw a card.",,,1\1
"Two-Headed Dragon",8E,R,Creature — Dragon,4\4,,R,{4}{R}{R},"Flying
{1}{R}: Two-Headed Dragon gets +2\+0 until end of turn.
Two-Headed Dragon can't be blocked except by two or more creatures.
Two-Headed Dragon can block an additional creature.",,,1\1
"Two-Headed Sliver",TSP,R,Creature — Sliver,1\1,,C,{1}{R},"All Sliver creatures have 'This creature can't be blocked except by two or more creatures.'",,,1\1
"Typhoid Rats",ISD,B,Creature — Rat,1\1,,C,{B},"Deathtouch Any amount of damage this deals to a creature is enough to destroy it.",,,1\1
"Tyrannize",SHM,Gld,Sorcery,,,R,{3}{BR}{BR},"Target player discards his or her hand unless he or she pays 7 life.",,,1\1
"Tyrranax",FD,G,Creature — Beast,5\4,,C,{4}{G}{G},"{1}{G}: Tyrranax gets -1\+1 until end of turn.",,,1\1
"Uba Mask",CHK,Art,Artifact,,,R,{4},"If a player would draw a card, that player exiles that card face up instead.
Each player may play cards he or she exiled with Uba Mask this turn.",,,1\1
"Uktabi Drake",PLC,G,Creature — Drake,2\1,,C,{G},"Flying, haste
Echo {1}{G}{G} At the beginning of your upkeep, if this came under your control since the beginning of your last upkeep, sacrifice it unless you pay its echo cost.",,,1\1
"Ulamog, the Infinite Gyre",ROE,Art,Legendary Creature — Eldrazi,10\10,,M,{1}{1},"When you cast Ulamog, the Infinite Gyre, destroy target permanent.
Annihilator 4 Whenever this creature attacks, defending player sacrifices four permanents.
Ulamog is indestructible.
When Ulamog is put into a graveyard from anywhere, its owner shuffles his or her graveyard into his or her library.",,,1\1
"Ulamog's Crusher",ROE,Art,Creature — Eldrazi,8\8,,C,{8},"Annihilator 2 Whenever this creature attacks, defending player sacrifices two permanents.
Ulamog's Crusher attacks each turn if able.",,,1\1
"Ulasht, the Hate Seed",GP,Gld,Legendary Creature — Hellion Hydra,0\0,,R,{2}{R}{G},"Ulasht, the Hate Seed enters the battlefield with a +1\+1 counter on it for each other red creature you control and a +1\+1 counter on it for each other green creature you control.
{1}, Remove a +1\+1 counter from Ulasht: Choose one — Ulasht deals 1 damage to target creature; or put a 1\1 green Saproling creature token onto the battlefield.",,,1\1
"Ulvenwald Mystics",ISD,G,Creature — Human Shaman Werewolf,3\3,,U,{2}{G}{G},"At the beginning of each upkeep, if no spells were cast last turn, transform Ulvenwald Mystics.",,,1\1
"Ulvenwald Primordials",ISD,G,Creature — Werewolf,5\5,,U,,"{G}: Regenerate Ulvenwald Primordials.
At the beginning of each upkeep, if a player cast two or more spells last turn, transform Ulvenwald Primordials.",,,1\1
"Umara Raptor",ZEN,U,Creature — Bird Ally,1\1,,C,{2}{U},"Flying
Whenever Umara Raptor or another Ally enters the battlefield under your control, you may put a +1\+1 counter on Umara Raptor.",,,1\1
"Umbra Mystic",ROE,W,Creature — Human Wizard,2\2,,R,{2}{W},"Auras attached to permanents you control have totem armor. If an enchanted permanent you control would be destroyed, instead remove all damage from it and destroy an Aura attached to it.",,,1\1
"Umbra Stalker",EVE,B,Creature — Elemental,*\*,,R,{4}{B}{B}{B},"Chroma — Umbra Stalker's power and toughness are each equal to the number of black mana symbols in the mana costs of cards in your graveyard.",,,1\1
"Umbral Mantle",SHM,Art,Artifact — Equipment,,,U,{3},"Equipped creature has '{3}, {Q}: This creature gets +2\+2 until end of turn.' {Q} is the untap symbol.
Equip {0}",,,1\1
"Umezawa's Jitte",BOK,Art,Legendary Artifact — Equipment,,,R,{2},"Whenever equipped creature deals combat damage, put two charge counters on Umezawa's Jitte.
Remove a charge counter from Umezawa's Jitte: Choose one — Equipped creature gets +2\+2 until end of turn; or target creature gets -1\-1 until end of turn; or you gain 2 life.
Equip {2}",,,1\1
"Unbender Tine",ARB,Gld,Artifact,,,U,{2}{W}{U},"{T}: Untap another target permanent.",,,1\1
"Unblinking Bleb",FUT,U,Creature — Illusion,1\3,,C,{3}{U},"Morph {2}{U} You may cast this face down as a 2\2 creature for {3}. Turn it face up any time for its morph cost.
Whenever Unblinking Bleb or another permanent is turned face up, you may scry 2. To scry 2, look at the top two cards of your library, then put any number of them on the bottom of your library and the rest on top in any order.",,,1\1
"Unbreathing Horde",ISD,B,Creature — Zombie,0\0,,R,{2}{B},"Unbreathing Horde enters the battlefield with a +1\+1 counter on it for each other Zombie you control and each Zombie card in your graveyard.
If Unbreathing Horde would be dealt damage, prevent that damage and remove a +1\+1 counter from it.",,,1\1
"Unburial Rites",ISD,B,Sorcery,,,U,{4}{B},"Return target creature card from your graveyard to the battlefield.
Flashback {3}{W} You may cast this card from your graveyard for its flashback cost. Then exile it.",,,1\1
